0.002500000000000049 0.004150469999999971 54797.846722032235 588.433050659502 -13724.711742598944 38768.898143624836 8
0.007500000000000191 0.008276699999999778 62759.413287738054 13378.153007684436 59.36455372740596 16005.588031265228 54
0.012499999999999551 0.012969999999999515 68585.25852467034 23713.83092921351 4210.737823898388 10585.098627259405 136
0.017499999999999086 0.017767399999999853 67952.47332681975 22518.299192769933 2226.5645483146104 7587.204303859317 262
0.022500000000000697 0.022676400000001096 63751.08891060089 23709.31452955542 1463.6108827259422 5641.61881778212 442
0.0275000000000014 0.027676300000001184 57651.745725451794 23241.1624215925 1344.6264130972136 4369.483663898392 663
0.0324999999999992 0.03259769999999832 50988.57435271119 21015.134665363992 1363.9695606595033 3543.9772105520283 892
0.03749999999999989 0.03757219999999964 45098.11983390331 18602.071553492875 939.0839536394715 2838.539003419639 1240
0.04250000000000004 0.042656800000001875 40091.07576941868 16408.248651685397 1005.8510411968747 2369.267601367857 1606
0.047499999999999494 0.047619199999999764 36115.46648754269 14567.93553981437 1202.4839249355175 2089.2553346360523 1896
0.05249999999999832 0.05256699999999943 33261.27454811917 13367.48667318026 1028.7401723009277 1793.4865168539338 2414
0.05750000000000147 0.05758889999999913 31112.474108451264 12292.1049682462 546.2371780752324 1603.8997410845177 2873
0.0625 0.0625773999999979 29194.803468490438 11232.142647777242 725.9503582554955 1445.3101514411317 3382
0.06749999999999808 0.06754840000000249 27314.47752808992 10224.103571079604 877.172541830971 1313.4438641915003 3914
0.07250000000000068 0.07251859999999759 25430.910258915497 9522.186111382498 803.1839159550569 1192.6307767464612 4532
0.07749999999999778 0.07752720000000032 23487.27528089886 8559.239428431842 572.744068268686 1081.1529555446982 5251
0.08250000000000149 0.08254599999999968 21525.1391304348 8077.755041524174 475.9286492379083 994.4127469467509 5900
0.0875000000000033 0.0875466999999983 19630.11836834391 7427.6904885198055 623.5019924430874 914.38456326331 6636
0.09250000000000101 0.09255659999999691 17913.461651196852 6702.346204201269 434.22568090913524 843.550746946749 7442
