0.002500000000000049 46672.46858813472 -22186.003909544124 11764.80925199219 25
0.007500000000000191 67434.47046435546 -5509.725757172364 -4352.621130928708 168
0.012499999999999551 68984.73598144545 11020.071110167279 2766.9851148123525 472
0.017499999999999086 68042.64480126936 14746.096441755368 -2730.357594423646 890
0.022500000000000697 63948.45152001957 19650.532583189924 361.88891235693296 1532
0.0275000000000014 57705.12589550773 19065.136396264134 -637.2229893203119 2268
0.0324999999999992 51372.953771972636 16181.592767525379 -1113.5978356861835 3102
0.03749999999999989 45982.17146777341 17497.14427527145 996.8268934372555 4096
0.04250000000000004 40890.25347216801 13231.601570092665 -509.11941480078207 5338
0.047499999999999494 37023.2321967774 14354.684540068332 437.09831774870645 6602
0.05249999999999832 33926.29614013673 11224.762605869142 369.82971197477525 8180
0.05750000000000147 31774.877144531256 10992.336209960944 413.06113128116704 9686
0.0625 29812.24295703129 10743.682234521502 495.3661252872066 11538
0.06749999999999808 27816.2509189453 9366.676701630868 -37.64999151367197 13460
0.07250000000000068 25873.356631835893 9036.154827001961 686.0338347749014 15518
0.07749999999999778 23886.925286621095 7798.62907209961 139.51095295541987 17632
0.08250000000000149 21948.745721191375 7820.8386633789105 568.347993409404 20058
0.0875000000000033 20038.30389208983 6660.469017431656 194.63767115253947 22652
0.09250000000000101 18336.44255273437 6233.926230224606 412.77564223281274 25168
0.09749999999999716 16877.072142333982 5703.074671582043 362.8533130931244 27996
0.10249999999999858 15671.23374731441 5125.268987499995 282.2708715640625 30926
0.10749999999999563 14714.5397648926 4925.3017186523475 483.106961668213 34180
0.11250000000000394 13932.885697265625 4384.3826805664075 286.4986926146484 37086
0.11750000000000493 13259.159673095703 4246.539683056646 478.82238717993187 40784
0.12250000000000191 12654.058295166018 3875.9079658691458 287.6376448376961 44202
0.1274999999999981 12071.005954589886 3710.900719433592 377.65241420560693 47854
0.13249999999999487 11479.022618896492 3442.211856591791 350.9838900522466 51778
0.1374999999999947 10879.615589111334 3060.150922949218 319.44004039805856 55912
0.14250000000000287 10302.593648925778 3052.73450029297 395.2292799949365 59418
0.14749999999999908 9739.994854492184 2707.8267723876966 259.0345252327343 64188
0.15249999999999792 9211.38980151368 2739.21438379883 389.0594341369972 68534
0.1575000000000048 8728.35188520507 2454.990327050787 289.39498280022957 72928
0.16250000000000217 8309.448970507812 2325.750020654299 311.93671517804637 77628
0.1675000000000013 7929.200665576162 2131.809528789067 292.42911542872645 82926
0.1725000000000085 7593.7299424316425 2003.5273192382829 243.48193753969753 87624
0.1775000000000051 7292.604860986326 1922.5362811816433 343.19262037617267 92732
0.18250000000000358 7021.646796875 1688.5824787304691 207.5043235636671 97926
0.1875 6757.389191796862 1635.8597139404326 319.2300131271826 103868
0.1924999999999964 6503.5104802734295 1498.9482022656232 222.96903054897743 109050
0.19749999999999449 6256.383628076161 1381.4910021533206 260.08500993481476 115162
0.20249999999999074 6007.691036425793 1285.5965724511727 223.0671496790236 120432
0.20749999999999547 5770.761982910163 1166.758245571288 255.02542386997075 127118
0.212499999999993 5548.693103417969 1149.241236850587 229.4985039624807 133068
0.217499999999989 5339.342378466806 1011.6704687353525 205.45170068278853 139264
0.2225000000000093 5144.678018359377 1009.1202652832035 260.18655152254416 145802
0.22750000000000778 4958.610833447258 864.3786754150391 222.2678058586816 152310
0.2325000000000044 4787.898658349609 845.5686214619138 202.344535486177 159314
0.23750000000000784 4629.0280439453145 726.8335087109374 219.41803333876163 166216
0.2425000000000059 4473.934201806648 713.0089174096681 202.27233378304678 172774
0.24750000000000208 4325.466076220702 619.0929786572258 207.6391333688283 180486
0.2524999999999985 4191.724702783204 543.3469499699214 184.72210065211885 187748
0.2574999999999957 4060.4098292480503 513.3104087333987 223.4125130735645 195750
0.2624999999999945 3930.975088085928 449.52649822981533 178.59164566668417 202688
0.2674999999999978 3807.8613958984342 392.8844628449224 206.5399192171585 211120
0.2724999999999948 3689.7528843261653 363.8084501794931 204.17400792231751 218446
0.2774999999999932 3577.4204471679695 287.02375918221185 200.78306110212196 227208
0.28250000000001474 3470.64576801758 274.56783535915093 198.38266525852538 234900
0.2875000000000111 3366.5828962890596 202.95511897900866 186.25600164232424 243042
0.2925000000000085 3270.3613620605443 201.8192367782768 205.54040308121407 252128
0.29750000000001064 3174.1962298339836 121.03135815460435 177.46314797663473 260714
